payment_id,method,price,count,at,pg,tx_id,appl_num,status,order_id
52f5fa29-b1b1-4751-8de4-ef864e384f7b,PAYCO,64800,1,2024-07-29 20:02:26,KGinicis,TX-dd4382a8ee7e,880471,PAID,28d69e1b-c75a-4165-be6f-7a7cb21ee47b
8a4311a7-5fe6-4d25-a8c6-b43a43f5901d,EASYPAY,10620,1,2025-04-15 09:47:53,KGinicis,TX-71b1f266db54,562954,PAID,356357d4-6121-4551-9481-c7d157440238
cd7d6456-a506-45ff-a1a3-62eb3bbe50cb,TOSSPAY,27000,1,2024-12-12 21:07:07,KGinicis,TX-05721fcbae9f,675281,PAID,d1b9b324-f42b-4734-8762-d1bbec29c49f
9ec4b133-49fd-42f6-b5b8-e8a9e398c401,NAVERPAY,108450,3,2024-12-03 12:54:53,KGinicis,TX-d82d9e60b2ee,219345,PAID,4e539cc6-f3e0-4ddc-9d56-125abda15bda
05b56bc5-77f8-4352-884e-cfa303bff757,PAYCO,91800,2,2024-09-24 17:56:53,KGinicis,TX-373cb94f8f0e,888019,PAID,71f24e09-c387-455b-b7fb-f8c6573282a3
fa0531f2-339e-46dd-adcf-364ea26f526f,EASYPAY,45000,2,2025-04-18 04:59:00,KGinicis,TX-5fb07ae93320,814312,PAID,8310ae51-158d-4257-a61c-96dad3f40767
8bdf7998-920f-48c8-8f3e-c098ccae05cb,SSGPAY,122400,2,2024-08-19 03:19:37,KGinicis,TX-986fe90df67c,233856,CANCELLED,74fcc820-a702-4b05-8462-af1d64d5bf79
5956ca01-ae18-4605-8afd-541c7a376af4,KAKAOPAY,63540,3,2025-04-28 08:17:05,KGinicis,TX-25e77ed99675,944640,FAILED,edbf0de2-7caf-40ad-b314-1da3eaf180aa
f9f0cf8e-7d41-4614-a5e5-fd3a8ca2058b,SSGPAY,275400,3,2024-06-12 17:32:23,KGinicis,TX-a431273c1028,513744,CANCELLED,43f7ae5c-e189-4327-a009-47218d533f21
03c4fe63-0d17-4b63-a61f-5a781b9509e2,SSGPAY,63000,2,2025-02-11 17:01:19,KGinicis,TX-19bc0a46e8b4,906152,PAID,4807cc1d-cf8b-4b07-855f-59cce22ad3ee
1b621804-49c5-4993-890d-d7b630d696f3,LPAY,23400,1,2025-01-22 13:52:57,KGinicis,TX-909dd3ac698d,143886,CANCELLED,430e25de-14b3-4829-8b71-75e22e6eb7dc
2dae42bf-ee81-484a-9e25-5bca17143468,LPAY,151020,3,2025-05-18 23:42:52,KGinicis,TX-4107c7e73604,589861,PAID,6a97ad44-ac4a-4b24-952e-ad7ddbeecc67
fdedb055-7688-460a-a218-5f82bf958547,TMONEY,98460,3,2024-12-28 01:44:36,KGinicis,TX-e40191add3e5,763340,PAID,2ea34480-4228-47ce-8b70-2e6006695b08
12db2017-838a-4aaa-be33-a0fb9510cef4,PAYCO,298800,3,2024-11-12 15:40:47,KGinicis,TX-26be92234dde,993163,PAID,d2989fcb-bb66-4b22-a946-7350b033c89a
ade67fb1-bbdc-4009-96ca-57b5384da87f,CARD,79200,2,2025-03-11 20:06:57,KGinicis,TX-d6ea4eda5297,620715,CANCELLED,6d28de7b-5a54-4e78-a08c-e4a3879ef98d
6315cc62-ed7d-410d-bab4-03ab33693d1f,SSGPAY,62100,2,2024-12-22 14:36:18,KGinicis,TX-b757bb37ca74,934592,PAID,deafd5de-3064-46d7-ba9a-c14a79abaff6
bf3247ce-c371-477a-93f9-50c477d5b1f3,TMONEY,25200,1,2024-08-14 18:39:24,KGinicis,TX-ccea8817864b,135988,PAID,57c86e47-74b5-466c-be3f-f37202b7d252
6535fb98-814c-4bda-8cb8-611543e9c0a9,SAMSUNGPAY,46710,2,2025-04-04 19:23:41,KGinicis,TX-9b8c49e6c3cc,978691,PAID,4cb8f85d-0c5d-4a72-935f-755bd4726f4e
7d799c59-a5d9-4c8e-affb-e8afbe04aa6e,TOSSPAY,142200,3,2024-09-30 18:58:52,KGinicis,TX-6411ac41cb11,403732,PAID,df5da419-db89-47a7-856e-bc9d5439d331
91ba9ca6-73f9-4029-bc58-f6abff588ceb,LPAY,204300,3,2024-09-07 05:44:43,KGinicis,TX-b747cdbece86,644417,PAID,48e19726-bb38-456f-a917-641c79069ead
0bc4d022-bf65-4f46-85db-5a328f4f9efa,TMONEY,59400,2,2024-11-27 11:27:11,KGinicis,TX-3b2976583a56,190545,PAID,f95e522f-70c8-4040-81a4-1e97236d0cfb
d0755ad2-4b54-4624-8be1-efd443e51cf1,LPAY,5380,1,2025-05-18 14:34:52,KGinicis,TX-820eb96c213e,985557,PAID,96f3a6cb-86e8-47a6-96de-90683f57f269
ba436822-51e2-45ac-96c0-9c4880d382d7,KAKAOPAY,24840,1,2025-01-31 04:14:23,KGinicis,TX-da915a24b7da,191377,PAID,d42efa7c-fb49-4df6-8d06-66d5b8da9138
97e8960f-c5fe-42ed-8769-ee142ed4b87e,SSGPAY,135000,3,2024-12-26 09:50:01,KGinicis,TX-ce5dedecf8bf,427104,PAID,6f5f055a-f00c-4ad2-8167-10c289124986
16250137-2b0f-4646-bad9-da86a570c2d3,CARD,123520,3,2024-08-18 21:57:13,KGinicis,TX-c897c0c7dc57,383323,PAID,4688909f-c0d3-4a1f-a261-ad202b49dfd2
b245d29c-de8f-4832-90a0-06bbc284cb81,EASYPAY,83250,1,2025-02-03 18:58:40,KGinicis,TX-439e6414e0b3,850775,PAID,90a420be-9600-440f-8ab8-fcc266b81c57
afcab147-8747-4133-b655-41c4a673bf16,SAMSUNGPAY,26640,1,2025-04-10 02:22:18,KGinicis,TX-b24baa142dac,757476,PAID,1f8043fe-e662-4a45-b784-60a17502da47
9034cf4d-cc95-450b-a390-2c605f978253,TMONEY,164700,3,2024-05-30 04:11:09,KGinicis,TX-b9af86987bfe,859134,PAID,3f8a28da-64e3-43a2-9061-a890c1fafebe
4ea12327-97a5-402a-bf99-4346e9fdb2ed,TMONEY,106650,2,2025-01-07 18:46:46,KGinicis,TX-6baaf139ba79,593969,PAID,6a5f68d1-d02c-4deb-967e-90e006281841
993677b6-9eb6-4021-8401-eca94ac3ce07,LPAY,81000,1,2025-02-13 03:11:07,KGinicis,TX-cb2733941961,456465,PAID,16e451ae-2265-4fa8-a3d8-e9a583957081
4b98d36c-b23e-44b2-adc6-47da80e2f5a4,SAMSUNGPAY,26820,2,2024-11-27 10:44:17,KGinicis,TX-7d7372684b47,896542,PAID,f7741ff1-8490-40cb-96c2-a6282d9fa0ad
094122ad-88ac-47d0-957a-7d21ae23330f,CARD,34200,1,2024-08-19 08:59:27,KGinicis,TX-292a86e620c9,242805,CANCELLED,3d307747-7814-4967-b3ab-a4afaedf7215
119939f5-b34c-4e1e-bc5c-d7c0f1634de8,TOSSPAY,148500,3,2024-10-17 05:17:10,KGinicis,TX-99d80b5927b8,141742,PAID,0bf17346-6f3a-47dc-8f83-32730d0056d5
cde546ba-3677-44c1-a5b2-d8ce8d359517,SSGPAY,94950,2,2025-04-12 12:28:13,KGinicis,TX-815dafb1df09,832496,PAID,9cda5047-a6b9-4dad-8d3e-1d8f92a3e9fc
ffa43a08-3ccb-48ec-a3f2-8a0686222877,LPAY,16200,1,2025-03-17 10:28:01,KGinicis,TX-e3364d2dc4b6,754205,PAID,1cfe019c-2c19-4fd3-ab81-8f3a2ea96f2c
93fd2c95-7dd6-49fc-887e-67c6033d468e,PAYCO,25920,2,2025-06-01 04:55:16,KGinicis,TX-2ad12cba5248,970487,PAID,3259e56e-1284-4192-a5e9-973bb3bf45a0
5826f29d-f953-4305-9216-64371bfba340,TOSSPAY,46620,2,2024-11-14 16:19:53,KGinicis,TX-979a7e266431,487799,PAID,03b497db-df3c-4e5b-ba70-b1125e3779a9
6aebad95-0103-4b34-ba8e-e6bb69b6c0f9,KAKAOPAY,189000,3,2024-09-23 20:50:50,KGinicis,TX-40d4b11a5729,841665,PAID,70cd3ebf-ac51-474d-ab78-fc55fef66402
ad9b8508-193f-4f17-b38c-86d9d69cd3f6,LPAY,116820,2,2025-05-30 02:36:05,KGinicis,TX-61a0c1cec088,770374,PAID,d402dc6c-9425-43e8-9ca0-8793cb9b2ee5
bf83c145-936e-45e9-84f2-b9785698dee0,LPAY,119700,2,2024-09-23 04:28:38,KGinicis,TX-60c6046b4479,478172,CANCELLED,83968268-6f72-43db-8e57-6b99772e74a2
3ffd6a2d-372c-442f-a4c9-878b58311a1a,SSGPAY,33300,2,2024-06-13 10:50:14,KGinicis,TX-817021b370b2,401087,PAID,8b545201-f974-4ed5-a4f2-ccbc33a3d043
2fa2f4bf-8442-4ee4-bc5e-fc071cfe6a4b,CARD,19800,1,2025-04-12 12:26:47,KGinicis,TX-f1cacd586e56,362771,PAID,63cb9f6a-c5b3-47c9-a0c2-5383337dc8f5
7d77258f-8f87-494a-baff-e1eed9cce065,LPAY,47250,1,2025-01-19 02:15:38,KGinicis,TX-82bd015be281,943785,PAID,2f8dcea4-d015-44d0-92da-05c0fb7daf5d
575e715b-7dcf-48fe-985f-625b22c75a4c,LPAY,134100,2,2025-03-07 13:21:30,KGinicis,TX-856cad925a35,183803,PAID,3e623a4e-7f7f-4fbf-a550-ad191825b2cf
b15e1ca4-39cb-44eb-ae4a-026b8a48351f,PAYCO,158850,3,2024-06-12 20:55:43,KGinicis,TX-6491a8f2868e,332542,PAID,261957b8-5b3e-470a-a250-9b9f905c7076
db8aba5e-13e6-467e-8393-860e20438f71,SSGPAY,124200,3,2025-01-26 08:32:53,KGinicis,TX-6aba2c718a33,992038,PAID,c41b6c1e-a87d-4f7a-9256-06a8acdd9149
ec48ba27-b746-42f0-a070-6380c3f1ffe6,KAKAOPAY,96750,3,2024-07-05 23:48:45,KGinicis,TX-540192ee3a2b,223930,PAID,8f02d91d-b225-49e7-8dcb-670af97dc234
c8abaaa4-8f17-4347-a91d-4dd3b0ac7830,CARD,9900,1,2025-01-27 06:35:40,KGinicis,TX-ab997f14f0e4,276354,PAID,b4a9d32e-ad62-4203-8e9c-7bf9b7be606c
e927f9e0-8118-44c2-8ec9-de3db7a9edbb,EASYPAY,203400,3,2024-06-04 07:49:36,KGinicis,TX-af79782409a2,672437,PAID,36cf5ad8-52e3-4951-a811-f0f43d53be5a
9330ed89-5c32-4610-b377-a9d2763af987,SSGPAY,138510,3,2024-07-17 02:38:15,KGinicis,TX-f265c7195020,644233,PAID,14de44a4-4ebb-4b51-a08d-ab3e27ea60f2
b4b55acc-f85e-4963-8c82-d938f04eeb5a,SSGPAY,30420,1,2024-05-21 23:12:38,KGinicis,TX-5a049d9c8910,133433,PAID,6656d34f-b849-4100-8f40-aee73e24ddc1
7ddc6098-df51-489c-ab92-eeb505b70560,CARD,42120,3,2024-07-17 06:09:18,KGinicis,TX-62aacb936414,542549,PAID,fa129555-cc65-4a09-9938-b6f59e10ce08
0d2ed717-4faf-416c-8939-182b32f7015c,SAMSUNGPAY,89100,1,2024-11-02 07:14:25,KGinicis,TX-12cc750b7341,531996,PAID,b0a98fcc-5642-4329-a66d-8c6c4bdb897e
b7f169ef-c93c-4743-98da-2cf4fda543bd,NAVERPAY,104400,2,2024-06-08 19:24:43,KGinicis,TX-a7b4a5c1abd2,118450,PAID,a62e6902-7154-4783-a9ca-45d004b7be57
088e9a6b-b3bd-475d-9994-c2f0eb394c0c,EASYPAY,63840,2,2025-05-03 09:29:13,KGinicis,TX-2b37a80dad39,179413,CANCELLED,bc9c5c77-e7c6-49ac-92f9-290ba9a9c415
7e82aeb9-a595-4158-bee9-92cd79998431,CARD,147600,2,2025-02-13 18:24:02,KGinicis,TX-1386c2d445b4,987418,PAID,e6e7c1ad-e1cf-4d1e-8ac9-5fd3aaf78752
65e8fb2a-b36a-4d65-9c25-2dc63f0bb667,EASYPAY,174330,3,2024-10-19 07:00:07,KGinicis,TX-79877e8de1ab,433494,CANCELLED,d4b50175-e66f-4452-bc71-fe5a3a762e4a
faf84705-263d-434f-a4de-320204f2d1bf,KAKAOPAY,106920,2,2025-03-08 13:43:27,KGinicis,TX-346be746785b,386892,PAID,55d75f89-72a3-45f8-b6f9-048641a40775
0dedde43-e647-42d3-bbaf-5f928f29fb67,SAMSUNGPAY,82080,2,2024-10-24 22:43:49,KGinicis,TX-22676e3a9109,935598,PAID,ba395bbd-582a-4aed-9331-9634adaa2577
915f36b7-1b36-42b9-b260-33d627eb896b,CARD,61200,1,2025-04-10 00:39:49,KGinicis,TX-e1e07b7b680c,368787,PAID,c34170f1-eefe-4ad2-8234-39b344f67476
cb1db027-fe80-42fa-8a53-6a82a1be2b7e,TOSSPAY,48000,2,2024-08-16 02:35:33,KGinicis,TX-9541d28eec25,573407,PAID,4630603f-56f5-4526-8fe8-46cad4826c59
b9c99627-f945-4c08-ba79-bb3dc3751c5b,PAYCO,195200,3,2025-01-20 01:09:12,KGinicis,TX-a12f1ab75ce5,730575,PAID,8c36a302-cadb-4396-b057-2bde2e98419b
b871a6ad-c353-4810-85bb-81288a3d720c,SAMSUNGPAY,152820,3,2024-09-29 22:40:55,KGinicis,TX-89fb523c125f,483513,PAID,db4066d8-1f92-436d-b8b3-ee1ba8910d67
a4d16b94-ec9d-4314-9430-fd67fc10095b,KAKAOPAY,225450,3,2024-09-29 10:12:50,KGinicis,TX-f532b3134394,726888,PAID,8cc53fd6-4dbe-47f0-8334-1b04482c5b8c
778a1243-8117-4ad2-8eb4-09b453b23bd0,NAVERPAY,89100,2,2024-07-18 04:55:16,KGinicis,TX-63ea7d3f5d68,703632,PAID,353e522f-d5c7-4839-b7f2-1b1d4bf9a84e
2b4ce3bb-52d8-4ecf-8693-00ef63747243,PAYCO,45090,1,2024-07-20 15:29:19,KGinicis,TX-54b19a2e37fa,384883,PAID,3c9463d2-963f-4514-9141-57b16c996000
bd806a2a-8042-4c4f-8c57-c4be06ad7953,KAKAOPAY,226800,3,2024-08-29 03:39:46,KGinicis,TX-92a0565ea97e,315967,PAID,6352f690-018b-4c67-a610-39900596a867
58cef7ae-4848-4385-98f3-e0626fbcabb3,NAVERPAY,144000,3,2024-11-17 02:03:17,KGinicis,TX-9f307d67401e,888463,CANCELLED,0297a1ac-28f0-4ec7-8592-6c28c0ff99fe
47f768c5-20bb-4124-90e5-1f46e9e31c69,TMONEY,163260,3,2024-09-16 21:32:11,KGinicis,TX-360c83371c7f,492966,FAILED,e0a01128-5d43-4398-9b7c-2fb4dcd06f5c
909acc61-56fa-4e50-80c1-776ed549ce50,EASYPAY,144000,3,2024-07-03 19:48:17,KGinicis,TX-683052daeff5,672161,PAID,275197b1-14ce-4dbb-9aab-ddea92e17368
d488dcc8-4486-43ff-9ef8-0e0c79522399,TOSSPAY,170100,3,2024-06-21 20:50:21,KGinicis,TX-64cdb955a1cd,516916,PAID,70e3a642-3c52-442e-9c63-fd7cc95b03c6
85b0e3fe-ab57-432b-aecf-ee5f4f85501b,PAYCO,32400,1,2025-04-23 03:16:11,KGinicis,TX-e88697f09659,825832,PAID,2f962557-63c0-4b09-a65d-433457661db8
1e68c4fb-6aed-4f22-9d0d-232a104cfe9e,SSGPAY,173700,3,2025-02-15 14:23:57,KGinicis,TX-e8808112612f,421886,PAID,b8f1aacc-8ccc-4933-9d13-463ef06b5bcb
b9e1cd50-bff8-417c-bff6-2a392152cbbb,LPAY,80000,1,2024-07-19 03:52:51,KGinicis,TX-ffa2f11c234c,983761,PAID,92cdd7ff-17e7-4234-bf1d-aa83e9ac3d2b
70f0b843-4227-4884-a465-9470104de32a,EASYPAY,116100,2,2025-03-25 12:48:43,KGinicis,TX-aa2222cbb653,167157,PAID,b1fb31a3-a933-4d4a-bc07-3fca81f41abc
2f6dea78-0b9b-4a8a-b635-bb452ee3ecef,KAKAOPAY,305730,3,2025-01-22 17:16:23,KGinicis,TX-7cdfaf1404d3,789859,PAID,0f5435e0-94ca-4e87-aa2e-064ad88f7ae4
efd1a387-f045-43df-a987-3a062b9db1d1,TOSSPAY,106740,3,2024-06-24 13:59:52,KGinicis,TX-5cb4ca24dcd5,587345,PAID,67090586-5c3f-45eb-bc17-27c818a6dcd9
d9871729-052e-4b81-9ca7-d65d6eb67c88,KAKAOPAY,166500,2,2024-07-02 03:55:13,KGinicis,TX-45d9d0ba5b4f,882712,PAID,4dfd2d18-93db-4ded-b958-0885b537aad2
c08e42f4-ea16-4408-80be-99496f91cba3,EASYPAY,165600,2,2024-12-13 06:26:40,KGinicis,TX-1f2f7407c53c,336996,PAID,c657bda7-7422-4613-86b3-458a57713d3d
f38f9fca-cb41-4e70-8ecc-620c3e9da8ec,PAYCO,153900,3,2024-10-04 03:52:48,KGinicis,TX-4ceb4caf50c3,383145,CANCELLED,d076d380-d40c-48e1-860f-0162397c3056
ee60b006-fcb2-4912-9930-742652f93c7c,LPAY,59400,1,2024-10-06 15:39:44,KGinicis,TX-50d1d7f9c340,393462,CANCELLED,ac837923-d173-47b7-8d42-a762f125b5f1
d7f0b677-e29b-4a6a-a903-2e5af332c777,SAMSUNGPAY,89280,1,2025-01-20 14:15:15,KGinicis,TX-6d3d29ab681f,813385,PAID,8cd7de86-4dc1-4efe-b678-f46d4be6e236
7401e125-febb-470b-a282-16149bd15681,PAYCO,96840,3,2024-05-21 18:45:44,KGinicis,TX-bb39b454820c,576617,PAID,a1e9755a-2a9f-4601-92e8-0c5e2a46f941
ff188366-2fc2-49c7-8b84-de78c7c50852,PAYCO,69300,2,2024-07-03 03:26:48,KGinicis,TX-b044ab78411c,451732,PAID,3e8120e2-ffde-4d5c-845e-38b230973a7a
d73c4862-a837-449a-a286-6073ec6a46ac,KAKAOPAY,78480,3,2025-06-17 11:44:41,KGinicis,TX-e7432f6d2316,928713,CANCELLED,a76361c6-e488-4588-8a99-7779b83100a3
4457e7f8-0bea-4ed7-ad82-914d97b6d26b,CARD,43650,2,2025-05-04 19:14:41,KGinicis,TX-3c06ba442136,590868,PAID,fb395782-587c-4788-9e9e-ec8a3e673f1d
a296293b-8598-46ba-804a-29a3d78efb48,TOSSPAY,98550,3,2024-06-27 19:01:38,KGinicis,TX-02b2ad8c5fa1,495208,PAID,65c94a24-7b6d-4949-b901-b826ccb0fc69
1d23e95d-2557-4bd1-af93-3d028cb66959,SAMSUNGPAY,142920,3,2024-10-31 16:04:25,KGinicis,TX-af2c7591f9be,142053,CANCELLED,e8cd5468-5f31-4151-b391-08e306eedfc8
16c1c7d4-3ec9-468d-be54-8a8f0d225a0b,PAYCO,108180,3,2024-06-26 02:40:46,KGinicis,TX-9ae70bbe1dc5,165969,PAID,82609fff-d4cd-439f-8bc6-d2db3929ff7b
56252821-2d3e-44eb-9cf3-e784e55c294a,SSGPAY,160200,3,2025-02-04 21:06:32,KGinicis,TX-081eab348b28,455701,PAID,86b9890f-3ba6-4770-ad8d-28b286a8dbf2
84a46c0a-fa63-4706-9210-f23f48eea67b,SAMSUNGPAY,63540,2,2024-05-22 21:51:28,KGinicis,TX-f6beb27844d6,338607,PAID,f0c87f03-a33d-49ad-9ea7-b66ce33150d1
ef5ea294-5349-4f3c-9fe1-33a27eb67f2c,KAKAOPAY,118350,2,2025-06-11 05:06:13,KGinicis,TX-40aa29e76ea2,262810,PAID,ae0312e3-b4cb-4ccd-8e49-5fb1e1f3a79e
11d2f5ab-708a-4994-b37b-7f37ffb3592e,EASYPAY,163800,3,2025-04-08 09:58:08,KGinicis,TX-c1545645c490,179160,PAID,f8b2bd3d-6af9-4518-895f-6d32adc5f3f1
a26040a8-a4bd-4a19-8c11-28e814f25f6d,LPAY,116100,2,2024-07-06 17:00:46,KGinicis,TX-6b912536e527,214758,PAID,508a3fa5-ad53-4322-a2b7-e7d247d2b87a
faabfb05-c16d-4f6e-bff6-3046e6ada496,SAMSUNGPAY,89910,2,2024-12-15 09:40:45,KGinicis,TX-e4f36d91139b,922246,CANCELLED,02804e59-c03c-4a65-8f33-302759790944
dc49aa81-8c9a-4817-b499-ec036b911b6f,NAVERPAY,39600,2,2025-01-16 00:20:57,KGinicis,TX-f77ba4c403f5,120223,PAID,0c7b390d-0881-43b6-855b-124f215622ab
f463245a-e320-411a-8e58-e040f3bcb05f,CARD,117900,3,2025-01-18 06:02:49,KGinicis,TX-c04e18e51e71,224370,PAID,b7e95492-6acb-4a97-99d8-2c7179ae7558
fc80bc1a-27d5-4d02-b19a-af537e180dd7,SSGPAY,39600,1,2024-10-02 20:32:46,KGinicis,TX-584bebeb38cd,968469,PAID,c55b7c6c-5107-4495-9927-392911e1a67d
b894bc2b-c1a3-4199-8af8-e4cfa176caaa,NAVERPAY,133200,3,2024-08-14 17:16:47,KGinicis,TX-555e28cc28d1,153866,PAID,d95a4202-08f2-4aa7-bff8-81dda19c3c30
2a20d834-902f-428d-a706-5db4d7b26434,TMONEY,61200,2,2024-07-05 16:39:48,KGinicis,TX-2d71625a0073,801861,PAID,0e553631-d3dc-44b2-b696-c5228c709597
3686aace-2c2f-42d1-ba5e-bbb198063351,TMONEY,99000,1,2025-03-18 09:41:52,KGinicis,TX-cc640ce2e405,418234,PAID,97678cb2-5e2d-45d8-9976-e2d6cf380cc3
765ffd7c-8ad5-4fcf-b41c-2c12b7d3a1e1,EASYPAY,82800,2,2024-11-11 23:21:56,KGinicis,TX-64f73d4ee360,217935,CANCELLED,067519ea-69c1-4692-82c9-dfe2cb3c27b5
11a8f539-64b2-4fc2-93c4-7d28015973a6,NAVERPAY,187650,3,2024-12-20 07:38:58,KGinicis,TX-7ce1708bdd2e,912489,FAILED,303d5b58-a761-4702-9eab-5fdabcc74181
fdd5d757-ac13-455f-b5ca-d39e05aef825,LPAY,104400,2,2024-07-12 11:44:49,KGinicis,TX-6231bf778c64,832064,FAILED,284c1c87-44f0-48e2-8ada-52f3891da8af
4e5d8bff-881a-4149-a605-496248ea9e71,EASYPAY,104400,2,2024-05-21 22:07:55,KGinicis,TX-2d371c9eea22,238253,PAID,ef846163-bf87-4078-8357-e1703cb54515
5307e13e-39c3-4816-8ac7-cd4471d4935f,CARD,236700,3,2025-06-02 18:51:52,KGinicis,TX-ba99a6528698,671495,PAID,e9a268e8-198c-4746-8825-388cc6de1d95
bdf46855-b6c4-4abc-bcc1-05b9a08142d4,TMONEY,125600,2,2025-04-02 12:15:59,KGinicis,TX-21ab20518cb5,325522,PAID,1e72dd2d-2369-4fe6-aa57-d8c40d3a7821
b1a17ccf-1497-4fab-b91d-9d1fa0da2dea,TMONEY,64800,1,2024-05-28 05:32:18,KGinicis,TX-7dd53432a6ab,103947,PAID,eb95b14e-7ad9-4148-b5c2-29ebe05106a2
08417f2d-af89-40ce-a02b-affcef4d18f0,EASYPAY,181620,3,2024-10-10 12:31:18,KGinicis,TX-8925217b7ee5,145605,PAID,c745ea8f-0077-4802-b68b-d0afd311d12e
41901ee5-06b1-47af-9b5b-e25c960427d3,SSGPAY,150300,3,2025-04-21 21:08:36,KGinicis,TX-d6aa43c8ebad,856273,CANCELLED,147b3f73-2ec7-4637-b897-c4cd49897b88
691ac3ba-acb6-46c0-b80a-e0c2a69b20a9,SSGPAY,146700,2,2025-04-08 03:22:22,KGinicis,TX-8881cb23877b,917558,PAID,fe0d423e-1147-4fa8-a5b9-84c384d0a6df
daffe670-e7ef-4043-a22b-0fcde140b948,NAVERPAY,164880,3,2024-11-03 20:42:43,KGinicis,TX-6f84ffd1e554,560356,PAID,71b12d5d-093a-4854-9e98-f50235440be2
ecc85de5-ff07-4357-a1c5-96cbdd29f49b,NAVERPAY,78300,2,2024-10-19 02:04:40,KGinicis,TX-26a6a1dd7b44,955484,CANCELLED,722575ed-6fec-40d9-8426-841d30cfc59e
31a3d389-e8f3-44ee-8884-c564eaf52fe9,NAVERPAY,159750,3,2025-05-19 13:28:12,KGinicis,TX-7d27bb327851,891977,PAID,9dec1d4e-025d-4c89-baf3-f3b07d101840
da551b25-a151-44ec-ae30-c0ea9fa4aa07,PAYCO,27000,1,2025-02-17 13:57:06,KGinicis,TX-7e35d03292ae,931896,CANCELLED,e2e58103-807d-4b41-b344-51923d4e8c9a
f9ce154c-b68a-4844-8473-673d273b22e6,SSGPAY,45900,1,2024-10-31 03:34:29,KGinicis,TX-2799e23ffdef,225768,PAID,983b2e94-2e3b-43b9-a12d-c602dbb3c009
81158896-e651-4512-9ae7-97a13b7870a8,NAVERPAY,50040,2,2025-01-06 03:07:03,KGinicis,TX-0c7043998e8a,675798,PAID,5c8783fe-17f2-4555-bb5e-13d9eab14bf8
5bcbc2f9-d921-4eeb-b707-89194fea50a0,NAVERPAY,53100,2,2025-03-23 15:28:10,KGinicis,TX-bf94cc6972f1,919975,PAID,626e0c5f-fb11-4935-8094-a91953f37ed7
800a89b8-e20f-4473-8de1-4c6d463cd9b7,CARD,68400,2,2025-06-19 06:30:30,KGinicis,TX-6cf1a8c07d1f,647515,FAILED,69a99a34-9008-49b0-9555-ced9f8a69aef
392882a6-9f9f-4c45-bac6-7e5f07b3db37,TOSSPAY,269100,3,2025-03-31 16:20:11,KGinicis,TX-1589a850ed8c,735821,PAID,21bac575-ac03-42e4-980c-32484f84fa28
edd23d77-38fa-4db0-b95c-5aec69409684,CARD,135180,3,2024-12-04 23:11:26,KGinicis,TX-79e3f0031e7d,822926,FAILED,7b849012-7085-4255-b8d3-ebec87d0fe58
f4821235-5208-410c-aba1-4500b9b4878d,SAMSUNGPAY,124200,2,2024-07-14 23:15:19,KGinicis,TX-5970492a28f6,618951,PAID,6dfd50a0-87e9-4284-be2a-0c0a8d6fc081
5ef5fa92-f66d-4930-b34f-fcb334572568,SAMSUNGPAY,58320,2,2024-06-22 01:51:27,KGinicis,TX-42ddbc3d6ddd,691291,PAID,7d8e7a55-00ff-4c67-abb7-25d1ddfc8c18
0afa5a4a-4b02-4c43-8db0-96c2593d9953,KAKAOPAY,42300,2,2025-06-07 07:52:19,KGinicis,TX-726832092377,483992,PAID,ac31e72a-860c-44a8-b304-e3d1b4c2fa70
cbd70d76-f163-41c9-b4b8-6826ae4c2beb,TOSSPAY,187200,3,2025-01-24 05:03:18,KGinicis,TX-d64975a9b84a,114058,PAID,b4adaa92-f1a0-41b2-8a9e-b4b71beaf06b
386b16f7-6de2-4f9b-be22-035ed1486468,LPAY,183600,3,2024-08-18 00:33:58,KGinicis,TX-276a5305e0c5,838737,PAID,bebb2564-31c3-4801-aa18-287a9a556272
863d7d4a-9a17-4ace-9a79-3870afed9983,LPAY,35100,1,2025-02-24 09:56:14,KGinicis,TX-7c010c86c807,858792,PAID,3b5de7f2-1ca7-4174-a767-93481e559950
032f117b-e47a-4605-a453-e141385c6c5b,PAYCO,45360,1,2024-12-30 14:48:38,KGinicis,TX-0bfd6843835b,115398,PAID,c1c988f7-16ea-4ea4-ad31-9cb4cfac15a8
2c7906df-b514-48dc-825a-a46251cc53fc,CARD,72000,1,2024-12-17 04:04:05,KGinicis,TX-652b4e52efe1,674366,PAID,316f9dc8-19e6-4c6d-9c7f-b5f796bffdb2
d2d52fce-d57e-4149-85aa-8c47c058c7b2,EASYPAY,53730,1,2025-05-17 16:44:26,KGinicis,TX-34fea20f3d2f,470292,PAID,edce29c7-d90e-4af1-9902-84cc8dd75160
2404dcfa-7ef0-4e5c-8123-28bd80ec64a4,TMONEY,119250,3,2025-01-21 01:52:20,KGinicis,TX-e433d9e34d15,645154,PAID,2214f87d-3fae-49db-9272-1ea80f10f48d
106bf017-4a88-4c76-a2dd-12bfb6f061b5,CARD,122400,3,2024-08-21 10:04:53,KGinicis,TX-92e4d4f2ed9e,318048,CANCELLED,c54feaf1-2027-4369-97d6-7ef82177b572
5ddae905-4347-4f11-b2be-30250d3b829e,NAVERPAY,257400,3,2024-07-11 08:00:38,KGinicis,TX-0f1025b5da11,522757,PAID,405a7f93-2654-4220-8943-3d3aabb6310b
